URL,Response Code,News Error,Detected,Category,Platform,Last crawled
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/UPR%20Toolkit.pdf,404,,1/21/17,Not found,Desktop,3/29/17
http://www.law.columbia.edu/llm_intro/contact_info,404,,2/14/17,Not found,Desktop,4/4/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=16545&rtcontentdisposition=filename%3DToTheEnteringClass_F08.pdf,404,,3/16/17,Not found,Desktop,3/16/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/ctlm%20docs/Standard%20of%20conduct%20excerpt.pdf,404,,2/9/17,Not found,Desktop,3/28/17
http://www.law.columbia.edu/null/Teichman+-+Sp+12+?exclusive=filemgr.download&file_id=61859&showthumb=0,404,,4/4/17,Not found,Desktop,4/4/17
http://www.law.columbia.edu/graduation-2012/video,404,,1/27/17,Not found,Desktop,5/7/17
http://www.law.columbia.edu/center_program/legal_theory/papers1/fall2011,404,,1/27/17,Not found,Desktop,5/4/17
"http://www.law.columbia.edu/null/Bubb,++Ryan+-+Fall+11+?exclusive=filemgr.download&file_id=61283&showthumb=0",404,,4/13/17,Not found,Desktop,4/13/17
http://www.law.columbia.edu/center_program/law_economics/conferences/financialcrisis,404,,1/19/17,Not found,Desktop,4/12/17
http://www.law.columbia.edu/reunion-2011,404,,1/21/17,Not found,Desktop,4/1/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=64212&showthumb=0,404,,2/20/17,Not found,Desktop,2/20/17
http://www.law.columbia.edu/alumni/news/2009/05,404,,1/27/17,Not found,Desktop,3/1/17
http://www.law.columbia.edu/courses/instructors/33390,404,,1/28/17,Not found,Desktop,3/19/17
http://www.law.columbia.edu/fac/Kenneth_Crews,404,,3/24/17,Not found,Desktop,3/24/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=61714&rtcontentdisposition=filename%3DLorentzenColumbia%20Paper.pdf,404,,5/13/17,Not found,Desktop,5/13/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/Clearinghouse%20Article.pdf,404,,1/21/17,Not found,Desktop,5/9/17
http://www.law.columbia.edu/null/Microsoft+Word+-+Deviations1108?exclusive=filemgr.download&file_id=101211&showthumb=0,404,,4/14/17,Not found,Desktop,4/14/17
http://www.law.columbia.edu/center_program/ag/new_AG,404,,4/18/17,Not found,Desktop,4/18/17
http://www.law.columbia.edu/null/Rock+-+Fall+2011+?exclusive=filemgr.download&file_id=62379&showthumb=0,404,,4/27/17,Not found,Desktop,4/27/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=621355&rtcontentdisposition=filename%3DChoi-Gulati-Posner.pdf,404,,2/1/17,Not found,Desktop,4/24/17
http://www.law.columbia.edu/calendar/event/54380,404,,2/1/17,Not found,Desktop,2/22/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6459&main.schoolYear=2010-11,404,,1/23/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/center_program/legal_theory/papers1/spring07,404,,2/1/17,Not found,Desktop,5/3/17
http://www.law.columbia.edu/library/Research_Guides/internat_law/hist_treaties,404,,2/27/17,Not found,Desktop,3/6/17
http://www.law.columbia.edu/media_inquiries/news_faculty/Camp_finance,404,,5/18/17,Not found,Desktop,5/18/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=611005&rtcontentdisposition=filename%3Dbebchuk-jackson.pdf,404,,1/30/17,Not found,Desktop,4/6/17
http://www.law.columbia.edu/news_events,404,,1/19/17,Not found,Desktop,4/28/17
http://www.law.columbia.edu/current_student/coursewebs,404,,1/20/17,Not found,Desktop,5/2/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=155186,404,,2/2/17,Not found,Desktop,3/15/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=622543&rtcontentdisposition=filename%3DFTC%20Overview%20of%20Antitrust%20Actions%20in%20Health%20Care.pdf,404,,2/1/17,Not found,Desktop,5/3/17
http://www.law.columbia.edu/fac/Walter_Werner,404,,1/24/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/llm_intro/grad_studies/courses/moot_court,404,,1/20/17,Not found,Desktop,3/31/17
http://www.law.columbia.edu/contract-economics/papers/Gulati/OdiousDebts.pdf,404,,8/20/15,Not found,Desktop,3/30/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=16350&rtcontentdisposition=filename%3DPenski_Proposals%20for%20Controlling%20Executive%20Compensation%20at%20Public%20Nonprofit%20Corporations.PDF,404,,5/9/17,Not found,Desktop,5/9/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L1001&main.schoolYear=2010-11,404,,1/19/17,Not found,Desktop,5/3/17
http://www.law.columbia.edu/magazine/interactive/18162/sesquicentennial-roosevelt-degree-dean-image-gallery,404,,1/25/17,Not found,Desktop,2/28/17
http://www.law.columbia.edu/sites/default/files/microsites/admissions/jd/images/visit/Spring%202017%20Class%20Visitation%20Schedule.pdf,404,,3/27/17,Not found,Desktop,4/29/17
http://www.law.columbia.edu/center_program/korean/asianlegalartic,404,,3/23/17,Not found,Desktop,4/2/17
http://www.law.columbia.edu/fac/Julie_Suk,404,,1/25/17,Not found,Desktop,3/21/17
http://www.law.columbia.edu/experimentalism?exclusive=filemgr.download&file_id=96631&rtcontentdisposition=filename%3DParkin+-+Port+of+Oakland.doc,404,,5/16/17,Not found,Desktop,5/16/17
http://www.law.columbia.edu/law_school/communications/reports/summer06/capitalpunish?&,404,,1/21/17,Not found,Desktop,5/9/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=622544&rtcontentdisposition=filename%3DFTC%20Overview%20of%20Antitrust%20Actions%20in%20Pharmaceutical%20Services%20and%20Products.pdf,404,,2/1/17,Not found,Desktop,5/2/17
http://www.law.columbia.edu/jd_applicants/curriculum/intlcomp/visiting,404,,2/25/17,Not found,Desktop,2/25/17
http://www.law.columbia.edu/media_inquiries/news_faculty/political-theory,404,,1/31/17,Not found,Desktop,3/24/17
http://www.law.columbia.edu/courses/instructors/28701,404,,1/28/17,Not found,Desktop,3/14/17
http://www.law.columbia.edu/magazine/54686/martin-d-ginsburg,404,,2/19/17,Not found,Desktop,2/20/17
http://www.law.columbia.edu/law_school/communications/reports/fall06?&,404,,1/21/17,Not found,Desktop,5/11/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/ctlm%20docs/NEVE-Special-Forum-on-Detainees2010[1].pdf,404,,2/1/17,Not found,Desktop,3/10/17
http://www.law.columbia.edu/fac/Madeleine_Zelin,404,,5/13/17,Not found,Desktop,5/13/17
http://www.law.columbia.edu/ipimages/Alumni_and_Development/Jack%20Coffee%20Bio.pdf,404,,3/21/17,Not found,Desktop,4/1/17
http://www.law.columbia.edu/calendar/event/613689,404,,2/1/17,Not found,Desktop,3/11/17
http://www.law.columbia.edu/magazine/61882/sheila-abdus-salaam-77,404,,3/11/17,Not found,Desktop,3/11/17
http://www.law.columbia.edu/magazine/1892/mathias-oleskow,404,,3/11/17,Not found,Desktop,3/11/17
http://www.law.columbia.edu/null/everything-to-know?exclusive=filemgr.download&file_id=13408&showthumb=0,404,,2/1/17,Not found,Desktop,3/1/17
http://www.law.columbia.edu/home?&,404,,1/21/17,Not found,Desktop,5/2/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=6472&showthumb=0,404,,1/22/17,Not found,Desktop,2/20/17
http://www.law.columbia.edu/calendar/advisor-form,404,,5/3/17,Not found,Desktop,5/3/17
http://www.law.columbia.edu/events/2010/06,404,,1/23/17,Not found,Desktop,2/23/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=813,404,,4/23/17,Not found,Desktop,4/23/17
http://www.law.columbia.edu/center_program/ag/CharitiesProj/BestPractice,404,,5/13/17,Not found,Desktop,5/13/17
http://www.law.columbia.edu/library/projects/LetterOfCredit,404,,1/22/17,Not found,Desktop,2/28/17
http://www.law.columbia.edu/calendar/event/621649,404,,2/1/17,Not found,Desktop,2/25/17
http://www.law.columbia.edu/law_school/communications/reports/fall2003/library,404,,2/12/17,Not found,Desktop,2/26/17
http://www.law.columbia.edu/experimentalism?exclusive=filemgr.download&file_id=96631&rtcontentdisposition=filename%3DParkin%20-%20Port%20of%20Oakland.doc,404,,1/21/17,Not found,Desktop,5/19/17
http://www.law.columbia.edu/sites/default/files/faculty_profile/files/emens_-_cv_march_2016.doc,404,,5/16/17,Not found,Desktop,5/18/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=623640,404,,1/24/17,Not found,Desktop,3/21/17
http://www.law.columbia.edu/magazine/1879/julius-chen,404,,3/5/17,Not found,Desktop,3/5/17
http://www.law.columbia.edu/alumni/news/2009/02/state-of-the-school,404,,1/31/17,Not found,Desktop,3/5/17
http://www.law.columbia.edu/law_school/communications/reports/winter2004/opinions?&,404,,1/22/17,Not found,Desktop,5/13/17
http://www.law.columbia.edu/media_inquiries/news_faculty/supremecourt,404,,2/25/17,Not found,Desktop,4/8/17
http://www.law.columbia.edu/null/WP221?exclusive=filemgr.download&file_id=69110&showthumb=0,404,,4/6/17,Not found,Desktop,4/6/17
http://www.law.columbia.edu/images,404,,1/19/17,Not found,Desktop,5/1/17
http://www.law.columbia.edu/calendar/event/613200,404,,1/27/17,Not found,Desktop,2/23/17
http://www.law.columbia.edu/center_program/legal_theory/papers1/spring2008,404,,2/1/17,Not found,Desktop,3/28/17
http://www.law.columbia.edu/magazine/621700,404,,3/12/17,Not found,Desktop,3/14/17
http://www.law.columbia.edu/null/Blue+Sky+Paper+-+Rasmussen+-+Sp+06?exclusive=filemgr.download&file_id=942090&showthumb=0,404,,2/6/17,Not found,Desktop,3/29/17
http://www.law.columbia.edu/fac/Russell_Robinson,404,,3/18/17,Not found,Desktop,3/18/17
http://www.law.columbia.edu/calendar/event/622251,404,,2/1/17,Not found,Desktop,5/9/17
http://www.law.columbia.edu/events/2013/05,404,,1/23/17,Not found,Desktop,2/20/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/Promises%20to%20Keep%20SUMMARY.pdf,404,,3/3/17,Not found,Desktop,3/15/17
http://www.law.columbia.edu/fac/Marianne%20Engelman_Lado,404,,4/20/17,Not found,Desktop,4/20/17
http://www.law.columbia.edu/courses/course-evaluation,404,,1/20/17,Not found,Desktop,5/12/17
"http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=154928&rtcontentdisposition=filename%3D1385-1436Ansolabehere,Persily,Stewart-Contractproofs.pdf",404,,5/10/17,Not found,Desktop,5/10/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=62593,404,,2/1/17,Not found,Desktop,3/24/17
http://www.law.columbia.edu/fac/Nicholas_Sage,404,,5/10/17,Not found,Desktop,5/10/17
http://www.law.columbia.edu/fac/Rana_Jaleel,404,,5/9/17,Not found,Desktop,5/9/17
http://www.law.columbia.edu/media_inquiries/news_faculty?&,404,,1/21/17,Not found,Desktop,5/19/17
http://www.law.columbia.edu/fac/Sara_Mark,404,,5/14/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6458&main.schoolYear=2010-11,404,,2/1/17,Not found,Desktop,5/3/17
http://www.law.columbia.edu/media_inquiries/news,404,,2/21/17,Not found,Desktop,2/21/17
http://www.law.columbia.edu/media_inquiries/news_faculty/antitrust?&call=publishmgr.delete,404,,1/22/17,Not found,Desktop,2/22/17
http://www.law.columbia.edu/null/wp202?exclusive=filemgr.download&file_id=6985&showthumb=0,404,,2/1/17,Not found,Desktop,2/20/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6536&main.schoolYear=2011-12,404,,2/1/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/current_student/student_service/Law_Journals/human_rights,404,,3/6/17,Not found,Desktop,3/6/17
http://www.law.columbia.edu/calendar/alumni,404,,1/20/17,Not found,Desktop,4/25/17
http://www.law.columbia.edu/sites/default/files/microsites/information-technology/files/vpn_macosx_facstaff.pdf,404,,4/6/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L9151&main.schoolYear=2011-12,404,,1/27/17,Not found,Desktop,4/16/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=6478&showthumb=0,404,,4/5/17,Not found,Desktop,4/5/17
http://www.law.columbia.edu/media_inquiries/news_faculty/policing?&,404,,1/25/17,Not found,Desktop,5/19/17
http://www.law.columbia.edu/law_school/communications/reports/fall2003/students?&,404,,1/25/17,Not found,Desktop,5/19/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=543,404,,5/15/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/null/Working+Paper+No?exclusive=filemgr.download&file_id=64102&showthumb=0,404,,3/5/17,Not found,Desktop,3/5/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6425&main.schoolYear=2011-12,404,,2/2/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/magazine/622032,404,,3/10/17,Not found,Desktop,3/10/17
http://www.law.columbia.edu/center_program/legal_theory/papers1/spring2009,404,,2/1/17,Not found,Desktop,4/6/17
http://www.law.columbia.edu/reunion-2009/interactive/152415/photo-gallery-50th-luncheon,404,,1/27/17,Not found,Desktop,5/11/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L8879&main.schoolYear=2010-11,404,,2/1/17,Not found,Desktop,5/9/17
http://www.law.columbia.edu/careers/summer-institute?&,404,,1/21/17,Not found,Desktop,5/5/17
http://www.law.columbia.edu/law_school/communications/reports/spring2003/curric5,404,,2/1/17,Not found,Desktop,3/10/17
http://www.law.columbia.edu/home?&main.view=profiles.featured.preview,404,,1/20/17,Not found,Desktop,5/2/17
http://www.law.columbia.edu/null?&exclusive=filemgr.download&file_id=13361&rtcontentdisposition=filename%3Dprofile-newjersey.pdf,404,,5/14/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=5566,404,,5/14/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=163744,404,,3/22/17,Not found,Desktop,3/22/17
http://www.law.columbia.edu/law_school/communications/reports/summer06/lawschoolcost?&,404,,1/20/17,Not found,Desktop,5/13/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=154650,404,,3/23/17,Not found,Desktop,3/23/17
http://www.law.columbia.edu/null/Litvak+-+Spring+04+BS+-+Appendix?exclusive=filemgr.download&file_id=92156&showthumb=0,404,,1/19/17,Not found,Desktop,2/20/17
http://www.law.columbia.edu/law_school/communications/reports/summer06/capitalpunish?&call=publishmgr.delete,404,,2/3/17,Not found,Desktop,5/8/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6506&main.schoolYear=2010-11,404,,1/27/17,Not found,Desktop,5/14/17
http://www.law.columbia.edu/hamburger?exclusive=filemgr.download&file_id=942329&rtcontentdisposition=filename%3DThe,404,,1/22/17,Not found,Desktop,3/6/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=155050,404,,3/20/17,Not found,Desktop,3/20/17
http://www.law.columbia.edu/null/Quinn+-+Spring+06+?exclusive=filemgr.download&file_id=942089&showthumb=0,404,,2/6/17,Not found,Desktop,3/29/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=62478,404,,3/21/17,Not found,Desktop,3/21/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=61370,404,,3/21/17,Not found,Desktop,3/21/17
http://www.law.columbia.edu/sites/default/files/microsites/gender-sexuality/PRPCP/unmarried_unprotected_-,404,,4/2/17,Not found,Desktop,5/1/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=163876,404,,3/21/17,Not found,Desktop,3/21/17
http://www.law.columbia.edu/media_inquiries/news_faculty/israeli-law,404,,3/27/17,Not found,Desktop,5/6/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=6163,404,,3/23/17,Not found,Desktop,3/23/17
http://www.law.columbia.edu/climatechange/ChinaClimateGoals,404,,2/17/17,Not found,Desktop,3/8/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=61328,404,,3/23/17,Not found,Desktop,3/23/17
http://www.law.columbia.edu/fac/Yoel_Kranz,404,,3/26/17,Not found,Desktop,3/26/17
http://www.law.columbia.edu/focusareas/adr_portal,404,,2/16/17,Not found,Desktop,4/17/17
http://www.law.columbia.edu/law_school/communications/reports/summer2004?&,404,,1/21/17,Not found,Desktop,5/19/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=163376,404,,3/23/17,Not found,Desktop,3/23/17
http://www.law.columbia.edu/magazine/61694/2012-degree-candidates,404,,3/10/17,Not found,Desktop,3/10/17
http://www.law.columbia.edu/sites/default/files/faculty_profile/files/e-scott-cv-6-2015.12.pdf,404,,5/11/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/alumni/reunion/2004,404,,3/22/17,Not found,Desktop,3/22/17
http://www.law.columbia.edu/alumni/globalreunion/schedule,404,,2/1/17,Not found,Desktop,5/6/17
http://www.law.columbia.edu/alumni/reunion/1989,404,,3/19/17,Not found,Desktop,3/19/17
http://www.law.columbia.edu/current_student/studentorgs,404,,3/10/17,Not found,Desktop,3/10/17
"http://www.law.columbia.edu/null/Huang,+Bert+-+2009+Spring+BS?exclusive=filemgr.download&file_id=161381&showthumb=0",404,,2/8/17,Not found,Desktop,3/26/17
http://www.law.columbia.edu/alumni/news/2009/03/david-freedman?&,404,,1/21/17,Not found,Desktop,5/19/17
http://www.law.columbia.edu/reunion-2012/61962/panel-eyes-the-politicization-of-litigation,404,,2/1/17,Not found,Desktop,2/27/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=154474,404,,3/21/17,Not found,Desktop,3/21/17
http://www.law.columbia.edu/news/NewsItems/WTCPanels.htm,404,,5/11/17,Not found,Desktop,5/11/17
http://www.law.columbia.edu/fac/Joan_Loughnane,404,,3/27/17,Not found,Desktop,3/27/17
http://www.law.columbia.edu/calendar/event/611588,404,,4/29/17,Not found,Desktop,4/29/17
http://www.law.columbia.edu/home?&maintop.view=tout.preview,404,,1/19/17,Not found,Desktop,4/25/17
http://www.law.columbia.edu/law_school/communications/reports/spring2003/1998two,404,,5/16/17,Not found,Desktop,5/16/17
http://www.law.columbia.edu/louis-henkin/55705?&,404,,4/28/17,Not found,Desktop,4/28/17
http://www.law.columbia.edu/center_program/law_historyold,404,,3/10/17,Not found,Desktop,3/10/17
http://www.law.columbia.edu/ipimages/Human_Rights_Institute/PromisestoKeep%20Press%20Release.pdf,404,,5/4/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/home?&maintop.ctrl=toutmgr.list&maintop.view=tout.history,404,,1/20/17,Not found,Desktop,5/2/17
http://www.law.columbia.edu/alumni/news/2009/12/music-lawyers,404,,1/20/17,Not found,Desktop,3/28/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L9954&main.schoolYear=2011-12,404,,2/1/17,Not found,Desktop,4/19/17
http://www.law.columbia.edu/null/CheApril16?exclusive=filemgr.download&file_id=12139&showthumb=0,404,,1/26/17,Not found,Desktop,2/20/17
http://www.law.columbia.edu/null/Dubler?exclusive=filemgr.download&file_id=94747&showthumb=0,404,,5/12/17,Not found,Desktop,5/12/17
http://www.law.columbia.edu/center_program/legal_theory/papers1/fall2007,404,,1/30/17,Not found,Desktop,3/1/17
http://www.law.columbia.edu/pt-br/law_school/education_tech/streaming,404,,3/30/17,Not found,Desktop,3/30/17
http://www.law.columbia.edu/sites/default/files/microsites/information-technology/files/vpn_win10_facstaff.pdf,404,,4/26/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/null/Rob+Self-interview+(00330151),404,,2/23/17,Not found,Desktop,2/23/17
http://www.law.columbia.edu/alumni/reunion/1974,404,,4/27/17,Not found,Desktop,4/27/17
http://www.law.columbia.edu/law_school/communications/reports/winter2003/j_witt?&,404,,1/25/17,Not found,Desktop,5/19/17
"http://www.law.columbia.edu/reunion-2012/61966/old-friends,-new-arrivals?&",404,,1/25/17,Not found,Desktop,5/19/17
http://www.law.columbia.edu/llm_intro/grad_studies/courses/corp_sec?&,404,,1/21/17,Not found,Desktop,5/5/17
http://www.law.columbia.edu/library/Research_Guides/internat_law/trade_guide,404,,1/27/17,Not found,Desktop,3/4/17
http://www.law.columbia.edu/jd_applicants/curriculum/humanrights/hr_internship,404,,2/18/17,Not found,Desktop,4/22/17
http://www.law.columbia.edu/home?&maintop.ctrl=toutmgr.form&maintop.view=tout.form,404,,1/20/17,Not found,Desktop,5/2/17
http://www.law.columbia.edu/sites/default/files/faculty_profile/files/cv-gillian-lester-march-2017.pdf,404,,5/13/17,Not found,Desktop,5/13/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=8516,404,,5/16/17,Not found,Desktop,5/16/17
http://www.law.columbia.edu/law_school/communications/reports/summer2004?&call=publishmgr.delete,404,,1/22/17,Not found,Desktop,5/3/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6405&main.schoolYear=2010-11,404,,1/25/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/reunion-2009/interactive/152396/photo-gallery-5th-cocktail,404,,2/1/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6202&main.schoolYear=2011-12,404,,1/27/17,Not found,Desktop,5/16/17
http://www.law.columbia.edu/center_program/law_economics/wp_listing_1/wp_listing?exclusive=filemgr.download&file_id=81114&rtcontentdisposition=filename%3DWP228.pdf,404,,1/24/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/null/answer2003?exclusive=filemgr.download&file_id=9569&showthumb=0,404,,2/18/17,Not found,Desktop,3/1/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L9390&main.schoolYear=2010-11,404,,1/27/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/sites/default/files/microsites/information-technology/files/_how_to_configure-a-vpn-connection-mac-os-sierra.pdf,404,,4/24/17,Not found,Desktop,4/29/17
http://www.law.columbia.edu/null/Daines-Fall02?exclusive=filemgr.download&file_id=5597&showthumb=0,404,,3/23/17,Not found,Desktop,3/23/17
http://www.law.columbia.edu/columbiaarbitrationday/photos/gallery1,404,,2/1/17,Not found,Desktop,4/6/17
http://www.law.columbia.edu/alumni/news/2010/03/oxford?&,404,,1/22/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/center_program/intel_prop/ipalumni,404,,2/9/17,Not found,Desktop,3/18/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=61677,404,,3/22/17,Not found,Desktop,3/22/17
http://www.law.columbia.edu/curriculum/areasofstudy?&,404,,1/22/17,Not found,Desktop,5/11/17
http://www.law.columbia.edu/curriculum?&,404,,1/20/17,Not found,Desktop,5/2/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=55470,404,,3/23/17,Not found,Desktop,3/23/17
http://www.law.columbia.edu/center_program/crime/proseminars/proseminar_2,404,,3/17/17,Not found,Desktop,3/17/17
http://www.law.columbia.edu/null?&layout=profpopup&main.ctrl=contactmgr.detail&main.view=profiles.detail&global.id=9217,404,,5/16/17,Not found,Desktop,5/16/17
http://www.law.columbia.edu/center_program/crime/centerpapers?exclusive=filemgr.download&file_id=96653&rtcontentdisposition=filename%3DNewMexicoLR.pdf,404,,1/29/17,Not found,Desktop,3/13/17
http://www.law.columbia.edu/calendar/event/627,404,,1/20/17,Not found,Desktop,5/14/17
"http://www.law.columbia.edu/null/Winter,+Jaap+-+BS+Fall+03+(Report)?exclusive=filemgr.download&file_id=8884&showthumb=0",404,,2/1/17,Not found,Desktop,2/20/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L9671&main.schoolYear=2011-12,404,,1/27/17,Not found,Desktop,5/15/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=541189,404,,3/20/17,Not found,Desktop,3/20/17
http://www.law.columbia.edu/magazine/622031,404,,2/24/17,Not found,Desktop,2/24/17
http://www.law.columbia.edu/center_program/law_history/about?&,404,,1/21/17,Not found,Desktop,5/3/17
http://www.law.columbia.edu/experimentalism?exclusive=filemgr.download&file_id=96635&rtcontentdisposition=filename%3DReynoso%20-%20Bronx.doc,404,,1/21/17,Not found,Desktop,4/19/17
http://www.law.columbia.edu/law_school/communications/reports/Fall2002?&,404,,1/25/17,Not found,Desktop,4/5/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=61847,404,,3/21/17,Not found,Desktop,3/21/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=612117,404,,5/18/17,Not found,Desktop,5/18/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=541326,404,,3/21/17,Not found,Desktop,3/21/17
http://www.law.columbia.edu/llm_jsd/grad_studies/Research,404,,2/14/17,Not found,Desktop,3/26/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=6261,404,,3/23/17,Not found,Desktop,3/23/17
http://www.law.columbia.edu/reunion-2009/interactive/152419/photo-gallery-all-class-cocktail-(1),404,,1/24/17,Not found,Desktop,4/18/17
http://www.law.columbia.edu/fac/Tam_Ormiston,404,,3/24/17,Not found,Desktop,3/24/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=612844,404,,3/23/17,Not found,Desktop,3/23/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6115&main.schoolYear=2011-12,404,,1/27/17,Not found,Desktop,3/11/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6113&main.schoolYear=2010-11,404,,2/2/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/fac/O.%2520Thomas_Johnson,404,,3/11/17,Not found,Desktop,3/11/17
http://www.law.columbia.edu/calendar/event/613038,404,,5/17/17,Not found,Desktop,5/17/17
http://www.law.columbia.edu/llmgrad_studies/courses/journals,404,,5/13/17,Not found,Desktop,5/13/17
http://www.law.columbia.edu/alumni/make_gift,404,,4/2/17,Not found,Desktop,4/6/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L6416&main.schoolYear=2011-12,404,,2/1/17,Not found,Desktop,5/4/17
http://www.law.columbia.edu/calendar/event/6114,404,,2/2/17,Not found,Desktop,5/17/17
http://www.law.columbia.edu/reunion-2012/61965/neuroscience-and-criminal-behavior?&,404,,1/21/17,Not found,Desktop,5/19/17
http://www.law.columbia.edu/null/download?&exclusive=filemgr.download&file_id=61579,404,,3/21/17,Not found,Desktop,3/21/17
http://www.law.columbia.edu/courses/course?main.courseNumber=L8036&main.schoolYear=2011-12,404,,1/27/17,Not found,Desktop,5/11/17
http://www.law.columbia.edu/media_inquiries/news_faculty/corruption,404,,3/31/17,Not found,Desktop,5/6/17
http://www.law.columbia.edu/graduation-2011/541529/2011-degree-candidatesJuris?&,404,,1/21/17,Not found,Desktop,5/10/17
http://www.law.columbia.edu/law_school/communications/reports/fall2003?&,404,,1/21/17,Not found,Desktop,4/25/17
http://www.law.columbia.edu/magazine/interactive/55704/photo-gallery-louis-henkin,404,,1/24/17,Not found,Desktop,3/1/17
http://www.law.columbia.edu/calendar/event/612210,404,,1/27/17,Not found,Desktop,5/14/17
"http://www.law.columbia.edu/null/Lim,+Youngjae+-+Spring+05+BS?exclusive=filemgr.download&file_id=96189&showthumb=0",404,,2/6/17,Not found,Desktop,2/20/17
http://www.law.columbia.edu/pt-br/node/www.law.columbia.edu/center_program/ag,404,,5/13/17,Not found,Desktop,5/13/17
